peer,KPI,sort,Product,Hierarchy1,average,Value,Rank,last,group,Code
Performance Management Specialists,Financial Consolidation,21,Board,,6.233039157,5.753383459,6,,2,
Performance Management Specialists,Financial Consolidation,21,CoPlanner,,6.233039157,3.410955961,9,,2,
Performance Management Specialists,Financial Consolidation,21,Jedox,,6.233039157,5.363467492,7,,2,
Performance Management Specialists,Financial Consolidation,21,LucaNet,,6.233039157,9.242105263,2,,2,
Performance Management Specialists,Financial Consolidation,21,macs Software,,6.233039157,7.358195489,4,,2,
Performance Management Specialists,Financial Consolidation,21,OneStream,,6.233039157,10,1,,2,
Performance Management Specialists,Financial Consolidation,21,Planful,,6.233039157,7.754808073,3,,2,
Performance Management Specialists,Financial Consolidation,21,Prophix,,6.233039157,6.999355532,5,,2,
Performance Management Specialists,Financial Consolidation,21,Valsight,,6.233039157,4.009022556,8,,2,
Performance Management Specialists,User Experience,22,Anaplan,,7.846953179,8.038831036,3,,1,
Performance Management Specialists,User Experience,22,Board,,7.846953179,7.801536689,6,,1,
Performance Management Specialists,User Experience,22,CoPlanner,,7.846953179,7.614425678,7,,1,
Performance Management Specialists,User Experience,22,Jedox,,7.846953179,7.494126586,8,,1,
Performance Management Specialists,User Experience,22,LucaNet,,7.846953179,7.812997825,5,,1,
Performance Management Specialists,User Experience,22,macs Software,,7.846953179,7.8770839,4,,1,
Performance Management Specialists,User Experience,22,OneStream,,7.846953179,8.934037772,1,,1,
Performance Management Specialists,User Experience,22,Planful,,7.846953179,7.126053036,9,,1,
Performance Management Specialists,User Experience,22,Prophix,,7.846953179,6.918131838,10,,1,
Performance Management Specialists,User Experience,22,Valsight,,7.846953179,8.852307429,2,,1,
Performance Management Specialists,Self-Service,23,Anaplan,,7.870388947,9.00449626,2,,2,
Performance Management Specialists,Self-Service,23,Board,,7.870388947,10,1,,2,
Performance Management Specialists,Self-Service,23,CoPlanner,,7.870388947,5.867400149,10,,2,
Performance Management Specialists,Self-Service,23,Jedox,,7.870388947,8.122375644,4,,2,
Performance Management Specialists,Self-Service,23,LucaNet,,7.870388947,6.100460242,9,,2,
Performance Management Specialists,Self-Service,23,macs Software,,7.870388947,7.859412234,5,,2,
Performance Management Specialists,Self-Service,23,OneStream,,7.870388947,7.414426586,8,,2,
Performance Management Specialists,Self-Service,23,Planful,,7.870388947,7.673221944,7,,2,
Performance Management Specialists,Self-Service,23,Prophix,,7.870388947,7.721286742,6,,2,
Performance Management Specialists,Self-Service,23,Valsight,,7.870388947,8.940809667,3,,2,
Performance Management Specialists,Ease of Use,24,Anaplan,,8.41195688,8.225866249,7,,2,
Performance Management Specialists,Ease of Use,24,Board,,8.41195688,8.044888035,8,,2,
Performance Management Specialists,Ease of Use,24,CoPlanner,,8.41195688,7.419698683,10,,2,
Performance Management Specialists,Ease of Use,24,Jedox,,8.41195688,8.864554878,2,,2,
Performance Management Specialists,Ease of Use,24,LucaNet,,8.41195688,8.602570297,3,,2,
Performance Management Specialists,Ease of Use,24,macs Software,,8.41195688,8.391919791,5,,2,
Performance Management Specialists,Ease of Use,24,OneStream,,8.41195688,8.519374099,4,,2,
Performance Management Specialists,Ease of Use,24,Planful,,8.41195688,7.747996001,9,,2,
Performance Management Specialists,Ease of Use,24,Prophix,,8.41195688,8.302700764,6,,2,
Performance Management Specialists,Ease of Use,24,Valsight,,8.41195688,10,1,,2,
Performance Management Specialists,Flexibility,25,Anaplan,,8.40219581,7.724122973,8,,2,
Performance Management Specialists,Flexibility,25,Board,,8.40219581,8.722011777,4,,2,
Performance Management Specialists,Flexibility,25,CoPlanner,,8.40219581,9.435003967,2,,2,
Performance Management Specialists,Flexibility,25,Jedox,,8.40219581,8.663281713,6,,2,
Performance Management Specialists,Flexibility,25,LucaNet,,8.40219581,6.136269763,10,,2,
Performance Management Specialists,Flexibility,25,macs Software,,8.40219581,8.049840033,7,,2,
Performance Management Specialists,Flexibility,25,OneStream,,8.40219581,10,1,,2,
Performance Management Specialists,Flexibility,25,Planful,,8.40219581,8.888294851,3,,2,
Performance Management Specialists,Flexibility,25,Prophix,,8.40219581,7.701403153,9,,2,
Performance Management Specialists,Flexibility,25,Valsight,,8.40219581,8.70172987,5,,2,
Performance Management Specialists,Performance Satisfaction,26,Anaplan,,6.154865798,7.7475077,3,,2,
Performance Management Specialists,Performance Satisfaction,26,Board,,6.154865798,4.956565384,7,,2,
Performance Management Specialists,Performance Satisfaction,26,CoPlanner,,6.154865798,6.049161503,6,,2,
Performance Management Specialists,Performance Satisfaction,26,Jedox,,6.154865798,3.370626928,8,,2,
Performance Management Specialists,Performance Satisfaction,26,LucaNet,,6.154865798,10,1,,2,
Performance Management Specialists,Performance Satisfaction,26,macs Software,,6.154865798,6.854531696,5,,2,
Performance Management Specialists,Performance Satisfaction,26,OneStream,,6.154865798,8.716895534,2,,2,
Performance Management Specialists,Performance Satisfaction,26,Planful,,6.154865798,3.276191414,9,,2,
Performance Management Specialists,Performance Satisfaction,26,Prophix,,6.154865798,3.264794025,10,,2,
Performance Management Specialists,Performance Satisfaction,26,Valsight,,6.154865798,7.312383793,4,,2,
Performance Management Specialists,Innovation,27,Anaplan,,5.236234612,8.036609595,2,,1,
Performance Management Specialists,Innovation,27,Board,,5.236234612,4.276591666,6,,1,
Performance Management Specialists,Innovation,27,CoPlanner,,5.236234612,2.557135458,10,,1,
Performance Management Specialists,Innovation,27,Jedox,,5.236234612,3.815948449,7,,1,
Performance Management Specialists,Innovation,27,LucaNet,,5.236234612,2.855178292,9,,1,
Performance Management Specialists,Innovation,27,macs Software,,5.236234612,3.396784606,8,,1,
Performance Management Specialists,Innovation,27,OneStream,,5.236234612,4.697602814,5,,1,
Performance Management Specialists,Innovation,27,Planful,,5.236234612,9.586980026,1,,1,
Performance Management Specialists,Innovation,27,Prophix,,5.236234612,5.961773897,4,,1,
Performance Management Specialists,Innovation,27,Valsight,,5.236234612,7.177741313,3,,1,
Performance Management Specialists,Cloud Planning,28,Anaplan,,5.987437119,10,1,,2,
Performance Management Specialists,Cloud Planning,28,Board,,5.987437119,5.628571429,6,,2,
Performance Management Specialists,Cloud Planning,28,CoPlanner,,5.987437119,2.714285714,9,,2,
Performance Management Specialists,Cloud Planning,28,Jedox,,5.987437119,4.956043956,7,,2,
Performance Management Specialists,Cloud Planning,28,LucaNet,,5.987437119,3.979918367,8,,2,
Performance Management Specialists,Cloud Planning,28,macs Software,,5.987437119,1,10,,2,
Performance Management Specialists,Cloud Planning,28,OneStream,,5.987437119,7.256551724,4,,2,
Performance Management Specialists,Cloud Planning,28,Planful,,5.987437119,9.475428571,2,,2,
Performance Management Specialists,Cloud Planning,28,Prophix,,5.987437119,8.251428571,3,,2,
Performance Management Specialists,Cloud Planning,28,Valsight,,5.987437119,6.612142857,5,,2,
Performance Management Specialists,Driver-Based Planning,29,Anaplan,,6.002895866,8.102909865,3,,2,
Performance Management Specialists,Driver-Based Planning,29,Board,,6.002895866,4.316068435,8,,2,
Performance Management Specialists,Driver-Based Planning,29,CoPlanner,,6.002895866,1.524688229,10,,2,
Performance Management Specialists,Driver-Based Planning,29,Jedox,,6.002895866,4.798886855,7,,2,
Performance Management Specialists,Driver-Based Planning,29,LucaNet,,6.002895866,2.625911349,9,,2,
Performance Management Specialists,Driver-Based Planning,29,macs Software,,6.002895866,6.789967719,4,,2,
Performance Management Specialists,Driver-Based Planning,29,OneStream,,6.002895866,5.836256717,6,,2,
Performance Management Specialists,Driver-Based Planning,29,Planful,,6.002895866,9.285511508,2,,2,
Performance Management Specialists,Driver-Based Planning,29,Prophix,,6.002895866,6.748757984,5,,2,
Performance Management Specialists,Driver-Based Planning,29,Valsight,,6.002895866,10,1,,2,
Performance Management Specialists,Predictive Planning,30,Anaplan,,3.71837085,6.006918919,2,,2,
Performance Management Specialists,Predictive Planning,30,Board,,3.71837085,2.885135135,5,,2,
Performance Management Specialists,Predictive Planning,30,CoPlanner,,3.71837085,3.432432432,4,,2,
Performance Management Specialists,Predictive Planning,30,Jedox,,3.71837085,1.692914536,9,,2,
Performance Management Specialists,Predictive Planning,30,LucaNet,,3.71837085,1.95970516,8,,2,
Performance Management Specialists,Predictive Planning,30,macs Software,,3.71837085,2.4003861,7,,2,
Performance Management Specialists,Predictive Planning,30,OneStream,,3.71837085,1,10,,2,
Performance Management Specialists,Predictive Planning,30,Planful,,3.71837085,10,1,,2,
Performance Management Specialists,Predictive Planning,30,Prophix,,3.71837085,2.885135135,6,,2,
Performance Management Specialists,Predictive Planning,30,Valsight,,3.71837085,4.921081081,3,,2,
Performance Management Specialists,Competitiveness,31,Anaplan,,5.127947649,3.970169995,9,,1,
Performance Management Specialists,Competitiveness,31,Board,,5.127947649,5.716482923,3,,1,
Performance Management Specialists,Competitiveness,31,CoPlanner,,5.127947649,5.602166192,4,,1,
Performance Management Specialists,Competitiveness,31,Jedox,,5.127947649,5.142282785,6,,1,
Performance Management Specialists,Competitiveness,31,LucaNet,,5.127947649,5.051866106,7,,1,
Performance Management Specialists,Competitiveness,31,macs Software,,5.127947649,6.289150272,2,,1,
Performance Management Specialists,Competitiveness,31,OneStream,,5.127947649,4.944073493,8,,1,
Performance Management Specialists,Competitiveness,31,Planful,,5.127947649,5.442765872,5,,1,
Performance Management Specialists,Competitiveness,31,Prophix,,5.127947649,2.72051885,10,,1,
Performance Management Specialists,Competitiveness,31,Valsight,,5.127947649,6.4,1,,1,
Performance Management Specialists,Considered for Purchase,32,Anaplan,,4.163235294,7.419117647,3,,2,
Performance Management Specialists,Considered for Purchase,32,Board,,4.163235294,8.279411765,2,,2,
Performance Management Specialists,Considered for Purchase,32,CoPlanner,,4.163235294,2.323529412,6,,2,
Performance Management Specialists,Considered for Purchase,32,Jedox,,4.163235294,8.477941176,1,,2,
Performance Management Specialists,Considered for Purchase,32,LucaNet,,4.163235294,4.904411765,4,,2,
Performance Management Specialists,Considered for Purchase,32,macs Software,,4.163235294,1.330882353,9,,2,
Performance Management Specialists,Considered for Purchase,32,OneStream,,4.163235294,3.845588235,5,,2,
Performance Management Specialists,Considered for Purchase,32,Planful,,4.163235294,2.058823529,7,,2,
Performance Management Specialists,Considered for Purchase,32,Prophix,,4.163235294,1.992647059,8,,2,
Performance Management Specialists,Considered for Purchase,32,Valsight,,4.163235294,1,10,,2,
Performance Management Specialists,Competitive Win Rate,33,Anaplan,,5.771089219,1.67087156,10,,2,
Performance Management Specialists,Competitive Win Rate,33,Board,,5.771089219,4.007863696,7,,2,
Performance Management Specialists,Competitive Win Rate,33,CoPlanner,,5.771089219,7.787924045,3,,2,
Performance Management Specialists,Competitive Win Rate,33,Jedox,,5.771089219,2.918510523,9,,2,
Performance Management Specialists,Competitive Win Rate,33,LucaNet,,5.771089219,5.150169,6,,2,
Performance Management Specialists,Competitive Win Rate,33,macs Software,,5.771089219,9.594662219,2,,2,
Performance Management Specialists,Competitive Win Rate,33,OneStream,,5.771089219,5.676396997,5,,2,
Performance Management Specialists,Competitive Win Rate,33,Planful,,5.771089219,7.698727434,4,,2,
Performance Management Specialists,Competitive Win Rate,33,Prophix,,5.771089219,3.20576671,8,,2,
Performance Management Specialists,Competitive Win Rate,33,Valsight,,5.771089219,10,1,,2,
Midsize/Departmental Implementations,Business Value,1,CoPlanner,,7.257547265,6.545922293,9,,1,
Midsize/Departmental Implementations,Business Value,1,Corporate Planning,,7.257547265,5.723344556,10,,1,
Midsize/Departmental Implementations,Business Value,1,Jedox,,7.257547265,8.691769527,2,,1,
Midsize/Departmental Implementations,Business Value,1,LucaNet,,7.257547265,8.113660432,3,,1,
Midsize/Departmental Implementations,Business Value,1,macs Software,,7.257547265,9.382352941,1,,1,
Midsize/Departmental Implementations,Business Value,1,Planful,,7.257547265,7.53930116,5,,1,
Midsize/Departmental Implementations,Business Value,1,Prophix,,7.257547265,6.970335646,8,,1,
Midsize/Departmental Implementations,Business Value,1,Serviceware Perf.,,7.257547265,7.607675139,4,,1,
Midsize/Departmental Implementations,Business Value,1,Unit4 FP&A,,7.257547265,4.826845006,11,,1,
Midsize/Departmental Implementations,Business Value,1,Valsight,,7.257547265,7.364353995,6,,1,
Midsize/Departmental Implementations,Business Value,1,Workday Adapt. Plan.,,7.257547265,7.067459224,7,,1,
Midsize/Departmental Implementations,Business Benefits,2,CoPlanner,,7.458451851,6.855844156,8,,2,
Midsize/Departmental Implementations,Business Benefits,2,Corporate Planning,,7.458451851,3.847272727,11,,2,
Midsize/Departmental Implementations,Business Benefits,2,Jedox,,7.458451851,9.73627907,2,,2,
Midsize/Departmental Implementations,Business Benefits,2,LucaNet,,7.458451851,7.155064935,6,,2,
Midsize/Departmental Implementations,Business Benefits,2,macs Software,,7.458451851,10,1,,2,
Midsize/Departmental Implementations,Business Benefits,2,Planful,,7.458451851,9.427272727,3,,2,
Midsize/Departmental Implementations,Business Benefits,2,Prophix,,7.458451851,7.14539185,7,,2,
Midsize/Departmental Implementations,Business Benefits,2,Serviceware Perf.,,7.458451851,8.729090909,4,,2,
Midsize/Departmental Implementations,Business Benefits,2,Unit4 FP&A,,7.458451851,5.176818182,10,,2,
Midsize/Departmental Implementations,Business Benefits,2,Valsight,,7.458451851,5.406240786,9,,2,
Midsize/Departmental Implementations,Business Benefits,2,Workday Adapt. Plan.,,7.458451851,8.563695015,5,,2,
Midsize/Departmental Implementations,Project Success,3,CoPlanner,,7.647458104,7.225041368,7,,2,
Midsize/Departmental Implementations,Project Success,3,Corporate Planning,,7.647458104,8.527359872,5,,2,
Midsize/Departmental Implementations,Project Success,3,Jedox,,7.647458104,8.641478213,3,,2,
Midsize/Departmental Implementations,Project Success,3,LucaNet,,7.647458104,8.608383894,4,,2,
Midsize/Departmental Implementations,Project Success,3,macs Software,,7.647458104,10,1,,2,
Midsize/Departmental Implementations,Project Success,3,Planful,,7.647458104,6.436887437,8,,2,
Midsize/Departmental Implementations,Project Success,3,Prophix,,7.647458104,6.062667063,9,,2,
Midsize/Departmental Implementations,Project Success,3,Serviceware Perf.,,7.647458104,8.019305019,6,,2,
Midsize/Departmental Implementations,Project Success,3,Unit4 FP&A,,7.647458104,5.274131274,11,,2,
Midsize/Departmental Implementations,Project Success,3,Valsight,,7.647458104,9.890117917,2,,2,
Midsize/Departmental Implementations,Project Success,3,Workday Adapt. Plan.,,7.647458104,5.436667082,10,,2,
Midsize/Departmental Implementations,Project Length,4,CoPlanner,,5.875011833,4.257918552,8,,2,
Midsize/Departmental Implementations,Project Length,4,Corporate Planning,,5.875011833,5.743529412,6,,2,
Midsize/Departmental Implementations,Project Length,4,Jedox,,5.875011833,5.658823529,7,,2,
Midsize/Departmental Implementations,Project Length,4,LucaNet,,5.875011833,10,1,,2,
Midsize/Departmental Implementations,Project Length,4,macs Software,,5.875011833,6.294117647,4,,2,
Midsize/Departmental Implementations,Project Length,4,Planful,,5.875011833,4.080213904,9,,2,
Midsize/Departmental Implementations,Project Length,4,Prophix,,5.875011833,8.260504202,2,,2,
Midsize/Departmental Implementations,Project Length,4,Serviceware Perf.,,5.875011833,3.420168067,10,,2,
Midsize/Departmental Implementations,Project Length,4,Unit4 FP&A,,5.875011833,2.882352941,11,,2,
Midsize/Departmental Implementations,Project Length,4,Valsight,,5.875011833,8.187165775,3,,2,
Midsize/Departmental Implementations,Project Length,4,Workday Adapt. Plan.,,5.875011833,5.840336134,5,,2,
Midsize/Departmental Implementations,Customer Satisfaction,5,CoPlanner,,7.457169661,7.039957463,7,,1,
Midsize/Departmental Implementations,Customer Satisfaction,5,Corporate Planning,,7.457169661,6.070775288,10,,1,
Midsize/Departmental Implementations,Customer Satisfaction,5,Jedox,,7.457169661,6.953310647,8,,1,
Midsize/Departmental Implementations,Customer Satisfaction,5,LucaNet,,7.457169661,8.103897724,3,,1,
Midsize/Departmental Implementations,Customer Satisfaction,5,macs Software,,7.457169661,9.664894894,1,,1,
Midsize/Departmental Implementations,Customer Satisfaction,5,Planful,,7.457169661,7.931571094,4,,1,
Midsize/Departmental Implementations,Customer Satisfaction,5,Prophix,,7.457169661,7.583346672,6,,1,
Midsize/Departmental Implementations,Customer Satisfaction,5,Serviceware Perf.,,7.457169661,7.792090488,5,,1,
Midsize/Departmental Implementations,Customer Satisfaction,5,Unit4 FP&A,,7.457169661,5.22078572,11,,1,
Midsize/Departmental Implementations,Customer Satisfaction,5,Valsight,,7.457169661,8.918413843,2,,1,
Midsize/Departmental Implementations,Customer Satisfaction,5,Workday Adapt. Plan.,,7.457169661,6.749822434,9,,1,
Midsize/Departmental Implementations,Price to Value,6,CoPlanner,,8.339875951,9.411292811,2,,2,
Midsize/Departmental Implementations,Price to Value,6,Corporate Planning,,8.339875951,7.203372117,9,,2,
Midsize/Departmental Implementations,Price to Value,6,Jedox,,8.339875951,8.246019388,6,,2,
Midsize/Departmental Implementations,Price to Value,6,LucaNet,,8.339875951,8.833693305,5,,2,
Midsize/Departmental Implementations,Price to Value,6,macs Software,,8.339875951,10,1,,2,
Midsize/Departmental Implementations,Price to Value,6,Planful,,8.339875951,7.94924406,8,,2,
Midsize/Departmental Implementations,Price to Value,6,Prophix,,8.339875951,8.136590452,7,,2,
Midsize/Departmental Implementations,Price to Value,6,Serviceware Perf.,,8.339875951,9.17062635,4,,2,
Midsize/Departmental Implementations,Price to Value,6,Unit4 FP&A,,8.339875951,6.833153348,10,,2,
Midsize/Departmental Implementations,Price to Value,6,Valsight,,8.339875951,9.254859611,3,,2,
Midsize/Departmental Implementations,Price to Value,6,Workday Adapt. Plan.,,8.339875951,6.699784017,11,,2,
Midsize/Departmental Implementations,Recommendation,7,CoPlanner,,6.517063743,5.857271848,8,,2,
Midsize/Departmental Implementations,Recommendation,7,Corporate Planning,,6.517063743,4.453724605,10,,2,
Midsize/Departmental Implementations,Recommendation,7,Jedox,,6.517063743,5.890965405,7,,2,
Midsize/Departmental Implementations,Recommendation,7,LucaNet,,6.517063743,6.943889068,5,,2,
Midsize/Departmental Implementations,Recommendation,7,macs Software,,6.517063743,8.890744921,1,,2,
Midsize/Departmental Implementations,Recommendation,7,Planful,,6.517063743,7.623024831,3,,2,
Midsize/Departmental Implementations,Recommendation,7,Prophix,,6.517063743,7.568381723,4,,2,
Midsize/Departmental Implementations,Recommendation,7,Serviceware Perf.,,6.517063743,5.615801354,9,,2,
Midsize/Departmental Implementations,Recommendation,7,Unit4 FP&A,,6.517063743,3.661399549,11,,2,
Midsize/Departmental Implementations,Recommendation,7,Valsight,,6.517063743,6.894942346,6,,2,
Midsize/Departmental Implementations,Recommendation,7,Workday Adapt. Plan.,,6.517063743,8.287555523,2,,2,
Midsize/Departmental Implementations,Vendor Support,8,CoPlanner,,7.433944092,6.931263858,8,,2,
Midsize/Departmental Implementations,Vendor Support,8,Corporate Planning,,7.433944092,7.194280908,7,,2,
Midsize/Departmental Implementations,Vendor Support,8,Jedox,,7.433944092,5.430894309,9,,2,
Midsize/Departmental Implementations,Vendor Support,8,LucaNet,,7.433944092,9.292682927,4,,2,
Midsize/Departmental Implementations,Vendor Support,8,macs Software,,7.433944092,9.577235772,3,,2,
Midsize/Departmental Implementations,Vendor Support,8,Planful,,7.433944092,7.988742964,5,,2,
Midsize/Departmental Implementations,Vendor Support,8,Prophix,,7.433944092,7.480836237,6,,2,
Midsize/Departmental Implementations,Vendor Support,8,Serviceware Perf.,,7.433944092,9.919259882,2,,2,
Midsize/Departmental Implementations,Vendor Support,8,Unit4 FP&A,,7.433944092,3.56097561,11,,2,
Midsize/Departmental Implementations,Vendor Support,8,Valsight,,7.433944092,10,1,,2,
Midsize/Departmental Implementations,Vendor Support,8,Workday Adapt. Plan.,,7.433944092,4.397212544,10,,2,
Midsize/Departmental Implementations,Implementer Support,9,CoPlanner,,7.687875511,6.958706602,8,,2,
Midsize/Departmental Implementations,Implementer Support,9,Corporate Planning,,7.687875511,6.134620296,11,,2,
Midsize/Departmental Implementations,Implementer Support,9,Jedox,,7.687875511,7.145365362,6,,2,
Midsize/Departmental Implementations,Implementer Support,9,LucaNet,,7.687875511,8.401668653,4,,2,
Midsize/Departmental Implementations,Implementer Support,9,macs Software,,7.687875511,9.849821216,2,,2,
Midsize/Departmental Implementations,Implementer Support,9,Planful,,7.687875511,7.067843924,7,,2,
Midsize/Departmental Implementations,Implementer Support,9,Prophix,,7.687875511,6.330005959,9,,2,
Midsize/Departmental Implementations,Implementer Support,9,Serviceware Perf.,,7.687875511,8.887604291,3,,2,
Midsize/Departmental Implementations,Implementer Support,9,Unit4 FP&A,,7.687875511,7.460988356,5,,2,
Midsize/Departmental Implementations,Implementer Support,9,Valsight,,7.687875511,10,1,,2,
Midsize/Departmental Implementations,Implementer Support,9,Workday Adapt. Plan.,,7.687875511,6.330005959,10,,2,
Midsize/Departmental Implementations,Product Satisfaction,10,CoPlanner,,8.050075974,7.294862678,10,,2,
Midsize/Departmental Implementations,Product Satisfaction,10,Corporate Planning,,8.050075974,6.954190771,11,,2,
Midsize/Departmental Implementations,Product Satisfaction,10,Jedox,,8.050075974,8.395555333,3,,2,
Midsize/Departmental Implementations,Product Satisfaction,10,LucaNet,,8.050075974,7.596292735,8,,2,
Midsize/Departmental Implementations,Product Satisfaction,10,macs Software,,8.050075974,10,1,,2,
Midsize/Departmental Implementations,Product Satisfaction,10,Planful,,8.050075974,9.008341181,2,,2,
Midsize/Departmental Implementations,Product Satisfaction,10,Prophix,,8.050075974,7.715439536,7,,2,
Midsize/Departmental Implementations,Product Satisfaction,10,Serviceware Perf.,,8.050075974,7.591685726,9,,2,
Midsize/Departmental Implementations,Product Satisfaction,10,Unit4 FP&A,,8.050075974,8.016682362,5,,2,
Midsize/Departmental Implementations,Product Satisfaction,10,Valsight,,8.050075974,7.831623767,6,,2,
Midsize/Departmental Implementations,Product Satisfaction,10,Workday Adapt. Plan.,,8.050075974,8.146161624,4,,2,
Midsize/Departmental Implementations,Sales Experience,11,CoPlanner,,7.068882726,6.418315219,7,,2,
Midsize/Departmental Implementations,Sales Experience,11,Corporate Planning,,7.068882726,5.261065865,10,,2,
Midsize/Departmental Implementations,Sales Experience,11,Jedox,,7.068882726,7.046209347,6,,2,
Midsize/Departmental Implementations,Sales Experience,11,LucaNet,,7.068882726,7.98627852,5,,2,
Midsize/Departmental Implementations,Sales Experience,11,macs Software,,7.068882726,9.966179284,2,,2,
Midsize/Departmental Implementations,Sales Experience,11,Planful,,7.068882726,8.538366317,4,,2,
Midsize/Departmental Implementations,Sales Experience,11,Prophix,,7.068882726,8.902978956,3,,2,
Midsize/Departmental Implementations,Sales Experience,11,Serviceware Perf.,,7.068882726,6.107952993,8,,2,
Midsize/Departmental Implementations,Sales Experience,11,Unit4 FP&A,,7.068882726,1.45110686,11,,2,
Midsize/Departmental Implementations,Sales Experience,11,Valsight,,7.068882726,10,1,,2,
Midsize/Departmental Implementations,Sales Experience,11,Workday Adapt. Plan.,,7.068882726,6.079256627,9,,2,
Midsize/Departmental Implementations,Functionality,12,CoPlanner,,6.359976171,5.600466974,8,,1,
Midsize/Departmental Implementations,Functionality,12,Corporate Planning,,6.359976171,6.391518388,6,,1,
Midsize/Departmental Implementations,Functionality,12,Jedox,,6.359976171,6.733582049,4,,1,
Midsize/Departmental Implementations,Functionality,12,LucaNet,,6.359976171,6.85200903,3,,1,
Midsize/Departmental Implementations,Functionality,12,macs Software,,6.359976171,8.690111807,1,,1,
Midsize/Departmental Implementations,Functionality,12,Planful,,6.359976171,6.444153665,5,,1,
Midsize/Departmental Implementations,Functionality,12,Prophix,,6.359976171,7.777550822,2,,1,
Midsize/Departmental Implementations,Functionality,12,Serviceware Perf.,,6.359976171,4.862315506,11,,1,
Midsize/Departmental Implementations,Functionality,12,Unit4 FP&A,,6.359976171,5.068219467,10,,1,
Midsize/Departmental Implementations,Functionality,12,Valsight,,6.359976171,6.375287883,7,,1,
Midsize/Departmental Implementations,Functionality,12,Workday Adapt. Plan.,,6.359976171,5.164522289,9,,1,
Midsize/Departmental Implementations,Predefined Connectors,13,CoPlanner,,5.527451291,6.119225037,6,,2,
Midsize/Departmental Implementations,Predefined Connectors,13,Corporate Planning,,5.527451291,7.478562421,3,,2,
Midsize/Departmental Implementations,Predefined Connectors,13,Jedox,,5.527451291,7.192522991,4,,2,
Midsize/Departmental Implementations,Predefined Connectors,13,LucaNet,,5.527451291,8.037020357,2,,2,
Midsize/Departmental Implementations,Predefined Connectors,13,macs Software,,5.527451291,10,1,,2,
Midsize/Departmental Implementations,Predefined Connectors,13,Planful,,5.527451291,3.304089353,8,,2,
Midsize/Departmental Implementations,Predefined Connectors,13,Prophix,,5.527451291,5.858853872,7,,2,
Midsize/Departmental Implementations,Predefined Connectors,13,Serviceware Perf.,,5.527451291,1.90682118,10,,2,
Midsize/Departmental Implementations,Predefined Connectors,13,Unit4 FP&A,,5.527451291,6.87196156,5,,2,
Midsize/Departmental Implementations,Predefined Connectors,13,Valsight,,5.527451291,2.206404693,9,,2,
Midsize/Departmental Implementations,Predefined Connectors,13,Workday Adapt. Plan.,,5.527451291,1.826502732,11,,2,
Midsize/Departmental Implementations,Data Integration,14,CoPlanner,,5.389152251,5.670368066,5,,2,
Midsize/Departmental Implementations,Data Integration,14,Corporate Planning,,5.389152251,6.463214258,4,,2,
Midsize/Departmental Implementations,Data Integration,14,Jedox,,5.389152251,7.968592352,3,,2,
Midsize/Departmental Implementations,Data Integration,14,LucaNet,,5.389152251,8.425549227,2,,2,
Midsize/Departmental Implementations,Data Integration,14,macs Software,,5.389152251,10,1,,2,
Midsize/Departmental Implementations,Data Integration,14,Planful,,5.389152251,4.411310008,7,,2,
Midsize/Departmental Implementations,Data Integration,14,Prophix,,5.389152251,5.100371963,6,,2,
Midsize/Departmental Implementations,Data Integration,14,Serviceware Perf.,,5.389152251,2.093151146,10,,2,
Midsize/Departmental Implementations,Data Integration,14,Unit4 FP&A,,5.389152251,4.33854269,8,,2,
Midsize/Departmental Implementations,Data Integration,14,Valsight,,5.389152251,1.497152156,11,,2,
Midsize/Departmental Implementations,Data Integration,14,Workday Adapt. Plan.,,5.389152251,3.312422898,9,,2,
Midsize/Departmental Implementations,Planning Content,15,CoPlanner,,6.51540863,8.058605227,6,,2,
Midsize/Departmental Implementations,Planning Content,15,Corporate Planning,,6.51540863,8.073787199,5,,2,
Midsize/Departmental Implementations,Planning Content,15,Jedox,,6.51540863,5.285364859,8,,2,
Midsize/Departmental Implementations,Planning Content,15,LucaNet,,6.51540863,8.841127482,2,,2,
Midsize/Departmental Implementations,Planning Content,15,macs Software,,6.51540863,10,1,,2,
Midsize/Departmental Implementations,Planning Content,15,Planful,,6.51540863,5.957616086,7,,2,
Midsize/Departmental Implementations,Planning Content,15,Prophix,,6.51540863,8.276992066,4,,2,
Midsize/Departmental Implementations,Planning Content,15,Serviceware Perf.,,6.51540863,4.955156951,9,,2,
Midsize/Departmental Implementations,Planning Content,15,Unit4 FP&A,,6.51540863,1.092248559,11,,2,
Midsize/Departmental Implementations,Planning Content,15,Valsight,,6.51540863,8.472133248,3,,2,
Midsize/Departmental Implementations,Planning Content,15,Workday Adapt. Plan.,,6.51540863,2.656463248,10,,2,
Midsize/Departmental Implementations,Planning Functionality,16,CoPlanner,,8.106723529,6.202839757,10,,2,
Midsize/Departmental Implementations,Planning Functionality,16,Corporate Planning,,8.106723529,7.284482759,9,,2,
Midsize/Departmental Implementations,Planning Functionality,16,Jedox,,8.106723529,8.98957498,4,,2,
Midsize/Departmental Implementations,Planning Functionality,16,LucaNet,,8.106723529,4.325123153,11,,2,
Midsize/Departmental Implementations,Planning Functionality,16,macs Software,,8.106723529,9.809018568,2,,2,
Midsize/Departmental Implementations,Planning Functionality,16,Planful,,8.106723529,8.949602122,5,,2,
Midsize/Departmental Implementations,Planning Functionality,16,Prophix,,8.106723529,9.571938169,3,,2,
